Station_number,Station_name,Region,rainfall,Mean,Percentile,Years_of_data,latitude,longitude,Elevation
12239,BULGA DOWNS,WA,264.2,232.8,68.4,99,-28.50,119.74,439
12297,BEAUMONT WEST,WA,376.4,441.1,25.7,36,-33.49,122.59,180
12305,LAVERTON AERO,WA,258.4,277.2,50.0,31,-28.61,122.42,464
12314,LEINSTER AERO,WA,309.0,250.9,78.6,29,-27.84,120.70,497
12320,SOUTHERN CROSS AIRFIELD,WA,408.2,305.1,92.3,27,-31.24,119.36,347
13011,WARBURTON AIRFIELD,WA,190.2,248.2,39.3,57,-26.13,126.58,459
13015,CARNEGIE,WA,295.6,255.0,63.6,67,-25.80,122.98,448
13017,GILES METEOROLOGICAL OFFICE,WA,213.4,288.6,37.3,68,-25.03,128.30,598
13018,WONGAWOL,WA,164.5,251.4,25.6,44,-26.12,121.94,500
13030,TELFER AERO,WA,554.4,373.1,83.3,49,-21.71,122.23,292
13044,WILUNA AERO,WA,201.0,208.8,-1.0,7,-26.63,120.22,502
14015,DARWIN AIRPORT,NT,1975.2,1728.9,73.5,84,-12.42,130.89,30
14023,GUNN POINT,NT,2008.8,1627.4,-1.0,12,-12.25,131.04,25
14041,MIDDLE POINT,NT,1433.8,1389.3,54.5,23,-12.61,131.30,14
14050,FORT HILL WHARF,NT,1443.4,1455.2,-1.0,9,-12.47,130.85,5
14055,UPPER ADELAIDE RIVER,NT,1271.8,1453.5,-1.0,13,-13.48,131.12,206
14092,ADELAIDE RIVER POST OFFICE,NT,1781.8,1507.8,81.6,50,-13.24,131.10,53
14144,MARRARA,NT,1329.5,1683.7,-1.0,15,-12.40,130.88,16
14163,DARWIN BOTANIC GARDENS,NT,1735.6,1772.8,50.0,45,-12.44,130.84,15
14198,JABIRU AIRPORT,NT,1404.8,1542.6,38.6,45,-12.66,132.89,27
14224,WANDIE CREEK,NT,1512.0,1164.5,-1.0,17,-13.81,132.20,179
14226,HUMPTY DOO COLLARD ROAD,NT,1642.2,1827.4,33.3,37,-12.58,131.08,30
14239,LABELLE DOWNS,NT,2163.5,1956.6,62.5,25,-13.11,130.49,45
14246,LEANYER,NT,1549.3,1776.5,34.5,30,-12.38,130.91,10
14254,POINT STUART,NT,1573.6,1382.5,-1.0,17,-12.24,131.88,1
14256,COOINDA AIRSTRIP,NT,1214.0,1403.3,-1.0,15,-12.90,132.53,40
14264,TERRITORY WILDLIFE PARK,NT,1507.1,1799.7,25.0,21,-12.71,130.99,10
14266,THORAK CEMETERY,NT,1840.0,1974.1,-1.0,12,-12.41,130.97,25
14272,BATCHELOR AIRPORT,NT,1554.0,1538.8,48.0,26,-13.05,131.03,104
14274,MCCLUER ISLAND,NT,846.8,1126.3,21.7,24,-11.05,132.98,1
14277,DUM IN MIRRIE AIRSTRIP,NT,1677.4,1756.6,36.8,20,-12.64,130.37,4
14299,NGUKURR AIRPORT,NT,647.6,732.5,-1.0,13,-14.72,134.75,15
14306,MERLIN MINE,NT,663.8,740.2,-1.0,13,-16.82,136.33,190
14309,MURGANELLA AIRSTRIP,NT,1288.6,1317.9,-1.0,10,-11.55,132.93,10
14310,OENPELLI AIRPORT,NT,1141.8,1380.8,-1.0,11,-12.33,133.01,8
14314,NOONAMAH AIRSTRIP,NT,1668.0,1551.7,-1.0,12,-12.61,131.05,18
14318,EAST POINT,NT,1789.6,1729.8,-1.0,2,-12.41,130.83,7
14401,WARRUWI AIRPORT,NT,1164.6,1141.6,54.8,94,-11.65,133.38,19
14404,MILINGIMBI AIRPORT,NT,1305.8,1195.0,60.0,21,-12.09,134.89,15
14405,MANINGRIDA AIRPORT,NT,1241.4,1234.5,57.9,20,-12.06,134.23,28
14412,GOVE AIRPORT,NT,1802.8,1697.8,-1.0,2,-12.27,136.82,54
14517,NGAYAWILI,NT,595.4,1405.0,0.0,25,-12.00,135.57,8
14518,GROOTE EYLANDT AIRPORT,NT,1281.8,1305.6,48.0,26,-13.97,136.46,14
14626,DALY WATERS AIRSTRIP,NT,560.2,692.0,35.2,55,-16.26,133.38,210
14627,BULMAN,NT,1229.0,1134.5,-1.0,18,-13.67,134.34,103
14648,WEST WATERHOUSE,NT,1075.6,950.0,-1.0,12,-14.14,133.11,322
14651,SNOWDROP CREEK,NT,1214.4,1073.7,-1.0,16,-13.83,133.33,384
14653,CONWAYS,NT,1109.0,936.8,-1.0,17,-14.26,133.59,136
14654,CENTRAL WATERHOUSE,NT,1061.4,1002.4,-1.0,12,-14.33,133.12,221
14703,CENTRE ISLAND,NT,1082.6,1055.5,61.5,53,-15.74,136.82,12
14704,MCARTHUR RIVER MINE AIRPORT,NT,639.2,771.1,39.1,47,-16.44,136.08,40
14723,BORROLOOLA AIRPORT,NT,572.4,893.8,17.9,29,-16.08,136.30,16
14730,UPPER WATERHOUSE RIVER,NT,1320.6,1106.5,-1.0,17,-14.11,133.34,262
14806,BIRRIMBA,NT,661.6,698.7,-1.0,12,-16.42,132.09,209
14808,BRADSHAW - ANGALLARI VALLEY (DEFENCE),NT,670.2,858.3,-1.0,7,-15.44,130.57,60
14816,OLD DELAMERE,NT,827.0,720.4,68.4,39,-15.74,131.53,102
14825,VICTORIA RIVER DOWNS,NT,618.4,675.3,43.5,116,-16.40,131.01,89
14829,LAJAMANU AIRPORT,NT,485.2,531.8,51.9,53,-18.33,130.64,316
14830,CATTLE CREEK,NT,472.2,525.3,48.1,28,-17.60,131.54,189
14854,SUNSHINE BORE,NT,532.2,630.5,-1.0,19,-17.86,130.88,250
14866,UPPER VICTORIA RIVER,NT,510.6,687.6,-1.0,18,-17.61,130.07,406
14868,PIGEON HOLE,NT,464.5,749.3,-1.0,17,-16.85,131.16,145
14901,DOUGLAS RIVER RESEARCH FARM,NT,1442.2,1295.0,68.4,39,-13.83,131.19,43
14906,FISH RIVER,NT,1107.4,1237.1,-1.0,10,-14.19,130.88,87
14909,CENTRAL ARNHEM PLATEAU,NT,1543.6,1208.0,-1.0,17,-13.33,133.09,416
14932,TINDAL RAAF,NT,1290.0,1052.8,84.6,40,-14.52,132.38,134
14947,UPPER FERGUSSON RIVER,NT,1630.0,1234.1,-1.0,16,-14.01,132.21,186
14949,DELAMERE WEAPONS RANGE,NT,989.6,907.0,70.8,25,-15.74,131.92,221
14954,BRADSHAW,NT,956.8,1003.8,42.9,22,-14.94,130.81,75
14962,YEURALBA RIDGE,NT,1480.8,1123.0,-1.0,16,-14.25,132.74,282
14965,UPPER SEVENTEEN MILE CREEK,NT,1411.0,1187.3,-1.0,17,-14.19,132.40,220
14966,NITMILUK RIDGE,NT,1079.8,1056.4,-1.0,18,-14.31,132.42,212
14970,FANNY CREEK,NT,1319.4,1086.2,-1.0,14,-14.11,132.90,218
14972,MOUNT STOW,NT,1133.6,1135.7,-1.0,11,-13.85,132.65,322
14981,BRADSHAW - KOOLENDONG VALLEY (DEFENCE),NT,1047.0,1069.7,-1.0,6,-15.19,130.12,42
14982,KANGAROO FLATS (DEFENCE),NT,1759.4,1802.1,-1.0,7,-12.79,130.85,50
14983,MOUNT BUNDEY NORTH (DEFENCE),NT,1376.4,1342.8,-1.0,8,-12.91,131.87,83
14984,MOUNT BUNDEY SOUTH (DEFENCE),NT,1317.6,1322.2,-1.0,8,-13.09,131.85,55
14986,HAYWARD CREEK (TIPPERARY),NT,1296.4,1677.9,-1.0,3,-13.67,130.88,-999
14988,KNUCKEY LAGOON,NT,1991.4,1919.7,-1.0,2,-12.44,130.96,32
15131,ELLIOTT,NT,473.4,610.2,34.0,51,-17.56,133.54,220
15135,TENNANT CREEK AIRPORT,NT,348.0,479.5,31.5,55,-19.64,134.18,376
15139,WARRAMUNGA,NT,365.3,448.9,46.7,46,-19.93,134.36,381
15511,CURTIN SPRINGS,NT,233.7,236.0,61.5,66,-25.31,131.76,490
15521,THE GARDEN,NT,302.6,330.7,51.5,67,-23.28,134.42,678
15531,HERMANNSBURG,NT,300.3,235.1,74.4,91,-23.95,132.77,565
15590,ALICE SPRINGS AIRPORT,NT,187.6,286.4,25.6,79,-23.80,133.89,546
15602,JERVOIS,NT,324.2,290.4,69.6,57,-22.95,136.14,328
15611,NEWHAVEN,NT,326.5,321.9,50.0,51,-22.72,131.17,609
15623,UNDOOLYA,NT,232.6,258.9,45.3,76,-23.69,134.04,558
15635,YULARA AIRPORT,NT,201.6,264.1,45.5,34,-25.19,130.97,492
15652,WATARRKA,NT,343.6,311.4,65.6,33,-24.29,131.55,614
15664,WALUNGURRU AIRPORT,NT,336.4,306.8,65.0,21,-23.27,129.38,454
15666,RABBIT FLAT,NT,336.2,489.5,33.3,28,-20.18,130.01,340
16001,WOOMERA AERODROME,SA,136.2,182.8,26.7,76,-31.16,136.81,167
16006,TARCOOLA (COMMONWEALTH HILL),SA,91.7,175.3,10.3,79,-29.94,134.15,181
16047,TODMORDEN,SA,166.6,187.3,46.6,74,-27.14,134.76,200
16055,YARDEA,SA,201.4,276.7,16.4,123,-32.38,135.52,260
16056,YUDNAPINNA,SA,141.8,212.8,20.9,111,-32.12,137.15,128
16065,ANDAMOOKA,SA,156.9,188.4,42.4,60,-30.45,137.17,76
16067,MOUNT IVE,SA,181.7,260.2,12.5,33,-32.44,136.07,177
16090,COOBER PEDY AIRPORT,SA,136.6,145.4,48.3,30,-29.03,134.72,225
16095,TIEYON,SA,238.4,232.5,55.2,30,-26.21,133.85,390
16096,ROXBY DOWNS (OLYMPIC DAM AERODROME),SA,165.2,148.0,72.0,26,-30.49,136.87,99
16097,ERNABELLA (PUKATJA),SA,265.2,271.6,60.9,24,-26.26,132.18,703
16098,TARCOOLA AERO,SA,101.0,177.5,3.7,28,-30.71,134.58,123
17014,BLINMAN,SA,270.2,302.3,42.5,121,-31.09,138.68,616
17024,MARREE (FARINA),SA,149.6,165.7,48.7,118,-30.07,138.27,91
17043,OODNADATTA AIRPORT,SA,123.0,172.3,37.8,75,-27.56,135.45,117
17055,MARREE (WITCHELINA STATION),SA,108.2,151.1,35.1,115,-30.02,138.04,165
17089,KALAMURINA,SA,103.1,185.0,-1.0,19,-27.72,138.25,5
17099,ARKAROOLA,SA,199.1,252.6,48.8,85,-30.31,139.34,318
17110,LEIGH CREEK AIRPORT,SA,137.8,211.6,16.7,37,-30.60,138.42,259
17119,BELTANA ROADHOUSE,SA,174.6,211.9,34.3,36,-30.84,138.32,180
17123,MOOMBA AIRPORT,SA,185.4,176.8,60.7,29,-28.10,140.20,38
17126,MARREE AERO,SA,60.2,142.8,5.8,27,-29.66,138.07,50
18001,ARNO BAY,SA,242.0,316.3,16.4,105,-33.91,136.57,9
18012,CEDUNA AMO,SA,189.4,291.5,5.9,86,-32.13,133.70,15
18014,CLEVE,SA,277.7,403.0,3.2,125,-33.70,136.49,193
18019,COULTA,SA,494.6,521.6,38.7,112,-34.39,135.47,75
18022,COWELL,SA,155.9,276.7,3.5,114,-33.68,136.91,12
18023,CUMMINS,SA,337.4,422.5,16.4,105,-34.26,135.73,65
18024,DARKE PEAK,SA,263.8,376.8,4.5,111,-33.47,136.21,165
18037,KIMBA (CURTINYE),SA,231.1,317.7,16.2,100,-33.19,136.56,308
18040,KIMBA,SA,264.0,345.6,18.8,102,-33.14,136.41,280
18044,KYANCUTTA,SA,252.7,311.4,22.6,94,-33.13,135.55,59
18046,LOCK,SA,334.2,386.4,31.7,102,-33.57,135.76,147
18069,ELLISTON,SA,398.6,429.0,36.1,123,-33.65,134.89,7
18079,STREAKY BAY,SA,333.0,375.7,35.3,123,-32.81,134.20,45
18083,WUDINNA AERO,SA,238.8,274.1,20.0,26,-33.04,135.45,86
18089,WADDIKEE,SA,270.0,336.0,30.9,95,-33.32,136.25,175
18099,YEELANNA,SA,362.2,409.4,33.3,100,-34.13,135.73,95
18106,NULLARBOR,SA,211.8,251.2,37.2,95,-31.45,130.90,64
18113,WHARMINDA,SA,195.2,337.3,1.5,68,-33.97,136.25,63
18116,CLEVE AERODROME,SA,246.8,346.5,3.5,58,-33.71,136.50,175
18120,WHYALLA AERO,SA,141.7,259.5,0.0,36,-33.05,137.52,9
18137,PORT LINCOLN (WESTMERE),SA,514.3,573.8,26.3,96,-34.83,135.70,90
18176,COWELL (WINTER SPRINGS),SA,196.0,336.4,0.0,52,-33.34,136.75,281
18188,COFFIN BAY,SA,426.2,474.4,21.7,24,-34.63,135.47,12
18190,BUCKLEBOO (KARINYA),SA,245.8,289.8,36.4,34,-32.90,136.19,235
18192,NORTH SHIELDS (PORT LINCOLN AWS),SA,344.4,390.6,24.1,30,-34.60,135.88,9
18195,MINNIPA PIRSA,SA,261.6,280.8,46.1,27,-32.84,135.15,165
18198,CLEVE (HEGGATON),SA,238.4,346.1,5.0,21,-33.41,136.60,340
18201,PORT AUGUSTA AERO,SA,137.8,216.6,8.7,24,-32.51,137.72,14
18219,PUNTABIE (EAGLE VIEW),SA,237.5,287.7,-1.0,15,-32.25,134.13,56
18229,CULTANA (DEFENCE),SA,121.6,229.8,-1.0,7,-32.68,137.37,171
18230,COFFIN BAY (POINT AVOID),SA,378.8,399.7,-1.0,8,-34.68,135.34,35
19001,APPILA,SA,307.2,383.4,16.4,123,-33.05,138.43,369
19006,BOOLEROO CENTRE,SA,330.5,385.5,33.3,121,-32.88,138.35,403
19008,BRUCE,SA,203.3,272.4,21.0,120,-32.46,138.20,242
19017,HAWKER,SA,202.4,303.8,14.8,123,-31.90,138.44,340
19018,HAWKER (HOLOWILIENA),SA,262.9,286.1,47.9,120,-31.88,138.84,495
19024,MELROSE,SA,430.4,577.1,15.5,117,-32.83,138.19,383
19025,MORCHARD (THE ROCKS),SA,343.2,362.8,42.7,104,-32.77,138.51,510
19031,OODLA WIRRA,SA,332.2,309.1,63.2,88,-32.89,139.06,508
19032,ORROROO,SA,293.0,337.0,33.1,122,-32.73,138.61,428
19037,PORT GERMEIN,SA,254.4,328.1,21.9,124,-33.02,138.00,4
19038,QUORN,SA,269.3,326.1,33.1,122,-32.35,138.04,295
19047,BOOLEROO CENTRE (WILLOWIE),SA,296.4,315.9,45.5,122,-32.69,138.32,316
19048,WILMINGTON,SA,328.6,436.4,15.7,122,-32.65,138.10,330
19052,WIRRABARA,SA,364.0,469.3,16.5,122,-33.03,138.27,330
19062,YONGALA,SA,325.7,364.0,40.2,123,-33.03,138.76,521
19114,MINBURRA,SA,239.4,255.2,-1.0,16,-32.43,138.89,332
19115,MANNANARIE,SA,418.8,425.7,-1.0,19,-33.02,138.62,507
19120,MAMBRAY CREEK (BERNIE\'S BLOCK),SA,231.3,324.2,-1.0,12,-32.85,138.00,68
19122,WILLOCHRA PLAIN (GUM GLEN),SA,206.1,204.7,-1.0,6,-32.21,138.24,225
20010,KOONAMORE,SA,207.2,213.0,58.7,122,-32.06,139.38,205
20013,MANNA HILL,SA,201.6,214.6,45.6,114,-32.43,139.99,371
20020,YUNTA (PANARAMITEE),SA,236.0,228.4,61.4,115,-32.64,139.65,275
20022,STURT VALE,SA,224.5,206.3,62.8,52,-33.25,140.03,110
20028,GLUEPOT RESERVE (GLUEPOT),SA,177.3,256.5,16.7,25,-33.76,140.13,57
20043,BRAEMAR,SA,206.8,234.3,42.6,55,-33.19,139.62,180
20055,STRATHEARN,SA,184.0,194.1,51.7,30,-31.75,140.34,151
20062,YUNTA AIRSTRIP,SA,211.8,205.2,60.0,26,-32.57,139.56,300
21001,AUBURN,SA,361.2,578.9,3.5,116,-34.03,138.68,310
21002,BALAKLAVA,SA,228.7,372.7,3.7,110,-34.14,138.42,68
21003,BLYTH,SA,299.0,425.9,10.7,113,-33.85,138.49,192
21007,BRINKWORTH,SA,295.7,404.7,10.8,112,-33.69,138.40,178
21010,BRINKWORTH (BUNGAREE),SA,381.8,574.1,4.9,124,-33.75,138.56,368
21012,BUTE,SA,264.1,394.6,5.0,120,-33.86,138.01,111
21016,CRYSTAL BROOK,SA,258.8,398.4,4.2,121,-33.35,138.21,105
21019,FARRELL FLAT,SA,368.6,469.3,18.2,122,-33.83,138.79,422
21020,GEORGETOWN,SA,357.6,476.9,9.3,119,-33.36,138.39,273
21022,GULNARE,SA,342.5,466.4,9.7,115,-33.47,138.44,283
21027,JAMESTOWN,SA,310.2,466.2,5.0,120,-33.20,138.61,455
21029,KOOLUNGA,SA,319.8,390.8,20.5,123,-33.59,138.33,125
21031,LAURA,SA,404.0,458.5,28.9,122,-33.19,138.30,248
21033,MINTARO,SA,424.6,597.3,12.5,105,-33.91,138.72,418
21034,MOUNT BRYAN,SA,373.0,445.8,26.8,113,-33.56,138.90,519
21057,YACKA,SA,293.6,407.3,9.9,122,-33.57,138.45,165
21059,HILLTOWN,SA,368.5,462.9,23.6,56,-33.69,138.64,345
21062,HALLETT (OLD CANOWIE),SA,421.8,499.7,24.8,116,-33.30,138.76,575
21072,HUDDLESTON (WILLOW PONDS),SA,310.8,435.7,4.8,64,-33.33,138.32,190
21077,BURRA COMMUNITY SCHOOL,SA,346.3,423.7,24.5,54,-33.68,138.94,470
21100,BURRA (LEIGHTON),SA,323.9,443.4,9.5,43,-33.65,138.83,501
21110,TICKERA,SA,212.4,342.0,0.0,49,-33.79,137.71,26
21127,SEVENHILL,SA,401.4,559.7,10.0,21,-33.88,138.64,480
21131,CLARE HIGH SCHOOL,SA,360.6,530.3,3.3,31,-33.82,138.59,395
21133,SNOWTOWN (RAYVILLE PARK),SA,293.8,361.8,25.0,25,-33.77,138.22,109
21137,HOYLETON (ROCKLEIGH),SA,285.6,435.3,-1.0,12,-34.00,138.57,224
21139,PORT PIRIE AERODROME AWS,SA,268.8,299.8,-1.0,10,-33.24,138.00,12
21140,WATERLOO EAST (SCHUTZ ROAD),SA,314.2,342.8,-1.0,8,-34.00,138.91,498
22008,MAITLAND,SA,326.3,498.1,2.1,97,-34.37,137.67,185
22009,MINLATON,SA,315.6,422.7,7.4,122,-34.77,137.60,70
22011,MOONTA,SA,236.7,366.9,1.7,121,-34.07,137.59,20
22013,PORT VICTORIA,SA,268.4,377.1,6.5,108,-34.49,137.48,15
22014,PORT VINCENT,SA,250.0,357.6,8.2,111,-34.78,137.86,8
22015,PRICE,SA,169.0,326.1,0.0,75,-34.30,138.00,2
22017,STANSBURY,SA,250.6,399.2,1.7,119,-34.91,137.80,5
22020,WALLAROO,SA,244.0,360.2,2.6,117,-33.93,137.64,25
22022,PORT CLINTON (YARAROO),SA,253.5,379.4,4.5,113,-34.14,138.01,118
22023,YORKETOWN,SA,301.4,410.0,7.4,123,-35.02,137.60,20
22031,MINLATON AERO,SA,276.8,346.4,14.3,22,-34.75,137.53,32
22046,EDITHBURGH,SA,318.2,378.7,17.2,30,-35.11,137.74,6
22049,STENHOUSE BAY,SA,430.6,448.5,46.4,29,-35.28,136.94,42
22054,PINE POINT (AMELIA DOWNS),SA,297.8,373.6,-1.0,19,-34.56,137.86,70
22055,CURRAMULKA NORTH RNDSUP,SA,268.8,333.5,-1.0,10,-34.65,137.73,162
22056,MAITLAND (CARINYA RNDSUP),SA,300.6,386.6,-1.0,19,-34.40,137.72,202
22803,CAPE WILLOUGHBY,SA,372.7,542.8,3.8,120,-35.84,138.13,55
22823,CAPE BORDA,SA,509.2,527.6,26.3,20,-35.75,136.60,158
22835,PARNDANA (TURKEY LANE),SA,665.8,715.0,37.5,57,-35.73,137.12,201
22841,KINGSCOTE AERO,SA,356.2,440.6,20.0,31,-35.71,137.52,6
22843,PARNDANA CFS AWS,SA,525.6,578.2,-1.0,14,-35.79,137.25,165
23000,ADELAIDE (WEST TERRACE / NGAYIRDAPIRA),SA,352.6,520.0,2.4,85,-34.93,138.58,29
23005,ADELAIDE (GLEN OSMOND),SA,435.6,616.9,5.3,115,-34.95,138.65,128
23011,NORTH ADELAIDE,SA,292.1,537.7,0.8,121,-34.92,138.60,26
23013,PARAFIELD AIRPORT,SA,298.4,446.4,1.4,75,-34.80,138.63,10
23034,ADELAIDE AIRPORT,SA,299.8,435.3,5.9,69,-34.95,138.52,2
23039,RHYNIE (SALTERS SPRINGS),SA,322.6,490.6,3.5,59,-34.19,138.63,252
23042,BURNSIDE,SA,407.2,593.7,0.0,42,-34.94,138.66,-999
23043,HALBURY ROAD SALISBURY (HALBURY ROAD),SA,263.8,391.9,0.0,24,-34.76,138.63,25
23055,ADELAIDE AIRPORT ALERT,SA,290.4,384.0,-1.0,19,-34.95,138.52,2
23076,PORT PARHAM,SA,164.2,348.6,0.0,44,-34.43,138.26,3
23083,EDINBURGH RAAF,SA,296.6,423.6,8.3,49,-34.71,138.62,17
23085,ROSSLYN PARK (SEAVIEW),SA,438.4,593.7,-1.0,19,-34.92,138.68,179
23096,ADELAIDE (HOPE VALLEY RESERVOIR),SA,390.8,579.3,0.0,44,-34.86,138.68,105
23101,FELIXSTOW (PAYNEHAM),SA,381.4,486.7,-1.0,17,-34.89,138.64,45
23105,BROWNHILL CREEK (SCOTCH COLLEGE),SA,364.2,541.3,0.0,24,-34.98,138.62,116
23108,LONGWOOD ALERT,SA,707.8,813.0,18.2,23,-35.05,138.73,458
23114,BEAUMONT,SA,422.2,545.1,4.8,22,-34.95,138.66,225
23115,ADELAIDE (KESWICK),SA,325.4,465.2,0.0,23,-34.95,138.58,34
23122,ROSEWORTHY AWS,SA,256.8,380.9,0.0,24,-34.51,138.68,65
23128,BALAKLAVA (DONALEEN RNDSUP),SA,245.4,379.6,-1.0,18,-34.20,138.60,260
23133,GREENACRES,SA,348.2,462.5,-1.0,17,-34.87,138.64,66
23135,HAMLEY BRIDGE,SA,239.2,330.5,-1.0,16,-34.37,138.67,113
23137,REGENCY PARK,SA,227.2,362.4,-1.0,13,-34.87,138.57,10
23143,MORPHETTVILLE,SA,144.6,371.3,-1.0,16,-34.98,138.54,17
23146,STEINGARTEN VINEYARD (STEINGARTEN),SA,324.0,479.4,-1.0,13,-34.60,138.96,463
23147,MINTARO (MOUNT HORROCKS),SA,367.8,408.1,-1.0,6,-33.93,138.68,601
23314,RIVERTON,SA,341.1,522.9,5.1,119,-34.16,138.75,265
23318,TANUNDA,SA,329.0,538.8,2.5,123,-34.51,138.96,249
23348,SHEA-OAK LOG (GREENOCK CREEK),SA,234.0,398.4,0.0,21,-34.51,138.84,140
23349,SADDLEWORTH (GUMDALE),SA,289.8,423.9,5.0,21,-34.09,138.79,337
23357,NURIOOTPA,SA,286.8,422.0,0.0,21,-34.47,139.00,270
23365,TARLEE WEST (HAZELTON),SA,258.0,505.6,0.0,54,-34.23,138.70,270
23369,GREENOCK ALERT,SA,278.4,462.0,-1.0,19,-34.46,138.92,295
23370,STOCKPORT (CLIFTON),SA,293.4,445.8,7.4,55,-34.31,138.73,160
23372,BAROSSA VALLEY (DUCKPONDS CREEK),SA,303.2,452.3,13.6,23,-34.45,139.06,352
23374,HANSBOROUGH,SA,240.8,360.8,0.0,20,-34.25,139.02,341
23379,MOUNT RUFUS (DUTTON),SA,267.4,344.5,-1.0,8,-34.31,139.12,512
23380,KAPUNDA WEST (KAPLEE),SA,315.2,431.1,-1.0,7,-34.30,138.85,391
23381,NGAPALA,SA,187.6,330.8,-1.0,7,-34.06,139.01,509
23382,ANGASTON (MILTON PARK (CORNBROOK)),SA,258.4,319.4,-1.0,7,-34.50,139.08,356
23383,GOMERSAL (WOODBRIDGE),SA,298.0,412.6,-1.0,6,-34.54,138.91,217
23704,BELAIR (STATE FLORA NURSERY),SA,601.4,785.0,10.7,113,-35.01,138.65,305
23705,BIRDWOOD,SA,500.3,710.5,6.7,120,-34.80,138.95,389
23710,CLARENDON,SA,597.3,796.9,6.8,118,-35.11,138.62,267
23714,FINNISS,SA,372.5,492.5,7.5,108,-35.37,138.81,35
23720,HAHNDORF,SA,655.4,839.0,11.1,118,-35.02,138.81,341
23721,HAPPY VALLEY RESERVOIR,SA,467.2,638.0,5.9,120,-35.06,138.57,174
23723,INMAN VALLEY,SA,620.2,744.6,16.5,86,-35.49,138.47,91
23725,KEYNETON,SA,371.9,523.8,11.5,105,-34.56,139.13,379
23731,CUDLEE CREEK (MILLBROOK RESERVOIR),SA,618.8,846.9,7.7,105,-34.83,138.82,315
23733,MOUNT BARKER,SA,601.0,755.7,10.6,124,-35.07,138.85,359
23734,MOUNT BOLD RESERVOIR,SA,628.0,769.7,12.9,86,-35.12,138.68,251
23735,MOUNT COMPASS,SA,532.2,828.8,2.2,91,-35.35,138.62,229
23747,STRATHALBYN,SA,369.8,493.0,6.6,122,-35.26,138.89,70
23750,URAIDLA,SA,814.2,1083.9,9.2,121,-34.96,138.74,487
23752,WILLIAMSTOWN,SA,483.1,666.2,10.3,117,-34.65,138.88,260
23753,WILLUNGA,SA,472.5,639.5,7.0,115,-35.27,138.56,104
23754,YANKALILLA,SA,420.0,575.4,4.2,121,-35.46,138.35,45
23783,MYPONGA RESERVOIR,SA,555.4,681.0,7.7,53,-35.40,138.43,215
23786,BIRDWOOD (MCVITTIE\'S HILL),SA,444.6,608.3,5.0,21,-34.83,139.01,484
23787,BALHANNAH (GUMBOOYA),SA,556.0,712.1,10.5,20,-35.02,138.86,406
23799,PROSPECT HILL,SA,595.0,823.2,0.0,43,-35.22,138.73,360
23801,LENSWOOD,SA,727.2,992.6,7.5,54,-34.95,138.81,480
23803,ASHTON CO-OP,SA,728.0,1037.5,5.3,77,-34.94,138.73,540
23804,VICTOR HARBOR (ENCOUNTER BAY),SA,493.8,550.0,31.8,23,-35.55,138.60,8
23817,ALDGATE,SA,809.5,1062.6,6.3,49,-35.02,138.74,442
23820,WILLIAMSTOWN (SOUTH PARA RESERVOIR),SA,449.6,669.4,3.7,55,-34.68,138.86,280
23822,HARTLEY (PINE HILL),SA,269.8,382.6,4.1,50,-35.18,139.02,63
23825,GOOLWA BARRAGE,SA,271.0,421.4,0.0,27,-35.53,138.81,1
23842,MOUNT LOFTY,SA,760.4,974.0,-1.0,15,-34.98,138.71,685
23846,BELAIR,SA,520.0,675.4,5.3,20,-35.00,138.66,480
23858,GOULD CREEK (HERMITAGE),SA,389.0,504.9,13.6,23,-34.76,138.78,350
23860,LONG RIDGE (GREENHILL),SA,461.6,594.4,0.0,21,-34.95,138.68,375
23863,KANMANTOO (MILLBRAE),SA,341.2,414.4,-1.0,11,-35.02,139.00,252
23865,LENSWOOD (STRINGYBARK),SA,689.6,788.7,26.1,24,-34.89,138.81,547
23866,VERDUN,SA,647.2,776.0,4.5,23,-35.01,138.80,315
23867,ASHTON,SA,770.0,1027.4,0.0,21,-34.93,138.75,496
23873,CRAFERS WEST,SA,737.0,930.7,0.0,23,-34.99,138.69,570
23876,MCLAREN VALE (PIRRAMIMMA WINERY),SA,405.2,518.0,0.0,23,-35.23,138.54,55
23877,KERSBROOK,SA,608.2,719.3,18.2,23,-34.79,138.87,350
23878,MOUNT CRAWFORD AWS,SA,516.2,650.1,20.7,30,-34.73,138.93,525
23880,IRONSTONE ROAD,SA,594.6,731.7,10.0,21,-34.76,138.93,440
23881,CROMER ROAD,SA,473.2,609.5,14.3,22,-34.77,139.01,455
23882,LOBETHAL (MAIDMENT ROAD),SA,683.0,785.7,17.4,24,-34.87,138.91,497
23887,KUITPO FOREST RESERVE,SA,643.6,722.4,21.7,24,-35.17,138.68,365
23890,BELAIR (ST JOHNS),SA,492.6,684.4,0.0,21,-35.00,138.62,316
23891,PICCADILLY (WOODHOUSE),SA,850.5,1052.0,-1.0,9,-34.98,138.74,441
23892,MONTACUTE,SA,446.8,657.2,0.0,21,-34.89,138.76,312
23894,HINDMARSH ISLAND AWS,SA,270.0,386.2,0.0,21,-35.52,138.82,11
23896,ATHELSTONE (BLACK HILL ALERT),SA,495.8,630.6,0.0,22,-34.88,138.71,238
23910,KANGARILLA (SADDLEBAGS),SA,268.6,715.5,-1.0,17,-35.13,138.69,385
23911,MYLOR (BIGGS FLAT),SA,631.4,729.7,-1.0,17,-35.06,138.76,312
